@relation LocationAndTimeAndSubtittle

@attribute subtittle string
@attribute location string
@attribute time string

@data
'quran sentral bagian1',serang,21/5
'quran sentral bagian2','',''
'',serang,21-24/5/2013
'',magelang,25/5
'',karawang,''
'','',26/5/2013
'','',''
'',tangerang,4/5
'','',''
'','',13/5
'82 pacers ungguli knicks 31','',''
'','',28/4
'','',13/6
'','',15/5
'',bantul,21/4
'aids capai ratus',kediri,25/5
'','',''
'',padang,3/5/2013
'',natuna,14/4/2013
'',demak,''
'',cirebon,''
'',sukoharjo,16/4
'',bandung,''
'','',18/4
'','jakarta timur',16/4/2013
'',bogor,''
'','',15/4/2013
'','',1/5
'ktp stapler laminating','',11/4/2013
'ktp siap basis pilu 2014','',22/4
'',tasikmalaya,6/5
'kota jawa',manado,7/6
'','kotawaringin barat',25/4
'','',15/8/2005
mewah,'',25/4/2013
'','',16/5
'','',''
'','musi rawas',30/4
'','musi rawas',1/5
'',surabaya,18/4
'','',''
'',gorontalo,15/4
'','',15/4
'','',20/4
'ips smp integrasi',semarang,''
'','',30/4
'','',29/4
'',semarang,4/5
'',semarang,17/6/1959
'','',18/4
'','',6/5
'',surabaya,26/4
'','',22/4
'','deli serdang',23/4
'','',15/4
'',bogor,''
'ips integrasi',semarang,''
'','',''
'',semarang,''
'','jakarta barat',6/5
'','',20/4
'',gorontalo,''
'','',23/4
'','',14/4
'','',29/4
'',semarang,scanning
'',semarang,''
'',pekanbaru,''
'',depok,4-12/5/2013
'',semarang,22/5/2013
'',karanganyar,22/5/2013
'',karanganyar,22/5/2013
'',yogyakarta,20/4
'','',''
'','',''
'','',''
'','',''
'','',''
'',yogyakarta,27/5/2006
'','jakarta pusat',''
'','',10/5
'','',6/5/2013
'',lebak,20/5
'','',20/5/2013
'',yogyakarta,18/4
'',denpasar,15/4
'','',25/4
'',bandung,''
'',wakatobi,14/5
'','tangerang selatan',21/4/2013
'',sleman,28/4/2013
'elu bak artis','jakarta selatan',10/5/2013
'','',''
'',jayapura,26/5/2013
'',pontianak,11/5/2013
'','',''
'','',6/5
'','',''
'','',22/5/2013
'',makassar,''
'',ambon,13/5
'','',13/5
'','',''
'','',''
'','',21/5
'','',15/4
'','',7/5
'',bandung,24/4
'','',6/5
'',bangkalan,11/6
'','',9/6
'','',11/6
'',bandung,''
'',makassar,''
'',bandung,''
'',medan,''
'',surabaya,''
'',manado,''
'','',27/4
'','',''
'',poso,19/4/2013
'',poso,27/4
'',poso,27/4
'','',14/5
'','',25/5
'','',28/4
'','',5/5
'negara asean china','',''
'','',''
'','',5/5
'','',''
'',asahan,''
'','',''
'','',''
'',magelang,27/4
'',semarang,24-29/5/1989
'','',''
'',pekanbaru,''
'','',6-17/6/2013
'','',28/4
'',magelang,''
'',magelang,27/4
'',semarang,''
'','',''
'','kulon progo',9/9/2013
'','',6/5
'',yogyakarta,21/4
'',tangerang,6/5
'',tangerang,10/3
'','',20/5
'',bandung,10/6/2013
'',pekanbaru,''
'beda efi eqina',tegal,''
'',semarang,''
'','kepulauan talaud',''
'',bangka,15/4
'',bengkulu,''
'',makassar,23/6
'',sukabumi,''
'','jakarta selatan',21/4
'',bengkulu,15/5
'',payakumbuh,''
'','jakarta selatan',''
'','',''
'',medan,11/1/2013
'',bogor,''
'',bogor,''
'','kepulauan mentawai',29/4/2013
'','',19/5
'',bengkulu,4/5
'','',22/5/2013
'','',''
'','',7/5/2013
'','',28/4/2013
'','',''
'','',''
'','',11/6/2013
'','jakarta pusat',6/5
'',yogyakarta,7/5/2013
'','',6/5/2013
'',wakatobi,14/4
'',sleman,7/5
'','',''
'pa imbau perempuan aktif politik','',30/4
'','',7/5
'',sleman,18/5
'',medan,17/5/2013
'','',30/5/2013
'',banyuwangi,29/4/2013
'','',''
'',batu,19/4
'',makassar,''
'','',''
'c luncur gera rp 50 alkes rsi',sabang,''
'','jakarta barat',25/4/2013
'','',6/5
'','',28/4
'',sidoarjo,mei-2/6/2013
'','',''
'','',22/4/2013
'',ambon,8/5
'',ambon,4/5
'','',25/5/2013
'',kudus,26/4
'','',''
'','',''
'',tulungagung,''
'','',28/4
'','',2/5
'','jakarta pusat',4/5/2013
'','',12/5/2013
'','',12/9/1989
'',depok,18/4
'','',4/5
'','',24/4/2013
'','',''
'','',19/4
'','',24/4
'','',11/6/2013
'','',''
'','',''
'','',''
'','',''
'','',20/5/2013
'','',''
'','',12/5
'','',25/5/2013
'','',''
'','deli serdang',27/5
'','',25/5/2013
'','',18/4/2013
'0 play off nba','',''
'','',27/5/2013
'','kepulauan talaud',21/5
'','',27/5
'','',''
'','',27/4
'','',''
'','',7/5
'','',''
'','',''
'','',smartwatch
'','',11/6
'','',10/5/2013
'','',''
'','',''
'','',''
'','',20/4
'','',15/4
'','',21/4/2013
'','',3/5
'new york','',6/5
'',tangerang,22/5
'','',''
'','',7/5
'','',19/5/2013
'','',''
'',bandung,24/4
'','',''
'','',''
'','',''
'','',''
'','',''
'',bandung,15-18/4/2013
'',palembang,21/4
'',bandung,18/4
'laki seleksi komisioner kpai','jakarta pusat',29/5/2013
'','',15/5
'',semarang,22/4
'',karawang,28/4
'','',''
'',metro,15/5
'','',''
'','',''
'',tangerang,''
'',tangerang,15/5/2013
'',tangerang,''
'',tangerang,15/5
'','',22/5/2013
'','',april-2/5/2013
'',kuningan,''
'',bogor,28/9/2013
'',baru,''
'',samarinda,''
1,samarinda,''
'','',21/4/2013
'','',''
'','',29/4
'','tanah laut',20/5/2013
'','',2a
'melkiades putar ii pilu kada ntt','timor tengah selatan',29/4
'','',15/4
'',surabaya,30/4
'','',29/4/2013
'',bekasi,27/5/2013
'','',25/4/2013
'',bandung,24/4
'','',7/5
'',bandung,''
'',surabaya,sa-8
'','',22/5
'',yogyakarta,2/5
'','',''
'','',''
'hayam wuruk','jakarta pusat',21/4
'','',29/4/2013
'',surabaya,''
'mobil keren bintang fast and furious',padang,''
'',bekasi,20/4/2013
'voting kurangi konflik pilu kada','',18/4
'','',4/5/2013
'','',12/4/2013
'','',''
'','',20/5/2013
'','',''
'','',18/5/2013
'',bandung,''
'','',6/5/2013
'','',2/5
'','',29/4/2013
'','',''
'','',15/5
'',jayapura,''
'',baru,20/5/2013
'','',13/6/2013
'','',25/5
'',ternate,''
'','',''
'','',8/5/2013
'','',''
'','',24/4/2013
'','',24/4
'','',''
'','',''
'','',''
'','',''
'','',''
'','',''
'','',''
'','',''
'','',30/4
'','',24/4
'','',''
'','',''
'','',''
'','',''
'','',''
'','',29/4/2013
'brahimi bahas kembang suriah','',''
'',makassar,24/4/2013
'','',20/5/2013
'','',5/5/2013
'','',21/5/2013
png,'',''
'',yogyakarta,27/4
'','',24/4
'','',15/4
'',padang,''
'miskin efisiensi','',4/5
'','',11/5/2013
'','',12/5
1,'',19/5/2013
'muenchen rebut robert lewandowski','',''
'',semarang,''
'','jakarta selatan',25/8/2011
'','',20/4
'','',18/5
'','',''
'','',''
'','',26/5
'','',14/5/2013
'','',''
'gesa lengkapi syarat','',7/5
'','',1/5/2013
'',tangerang,''
'',blitar,19/4
'',tangerang,4/5
'','',15/5
'',tangerang,''
'','',15/5
'','',18/4
'','',''
'','',13/5
'',kudus,9/7/2013
'',padang,3/11/2011
'','',28/4
'',bogor,13/5
'','',12/6
'',yogyakarta,18/5
'',mukomuko,18/4
'','',15/5
'',bekasi,6/4/2013
'','',2/5/2013
'','',24/4/2013
'','',''
'','',27/5
'',pekanbaru,''
'','',''
'','',''
'','',20/4
'','',''
'','ogan komering ulu',''
'',yogyakarta,''
'','',8/5
'','',30/4
'','',27/12/2007
'','',''
'','',''
'','',18/5/2013
'',cilacap,12/6/2013
'',yogyakarta,''
'',karawang,14/4
'',surabaya,5/5/2013
'','',28/4
'','',15/4
'','',''
'','',''
'','',25/5/2013
'','',''
'','',15/5
'',bekasi,28/4
'','',''
'','',''
'','',''
'carlo masters','',''
'','',''
'','',28/4/2013
'','',''
'','',''
'','',''
'','',''
'','',23/5/1991
'',batam,27/4
'',surabaya,''
'','',22/5/2013
'','',15/5
'','',5/5
'','',6/5/2013
'','',''
'','',16/5
'','lampung selatan',18/4
'','',''
'','',23/4/2013
'','',25/4
'','jakarta selatan',25/4/2013
'','',24/4/2013
'','',''
'',blitar,''
'','',''
'','',22/4
'',pontianak,25/5/2013
'','',''
'','',''
'','jakarta pusat',6/7
'','',14/4
'','',8/5
'','',21/4
'',sukabumi,''
'','',15/5
'','',23/4
'',balikpapan,8/9/1994
'','',23/5/2013
'','',24/4
'','',27/4
'','jakarta selatan',''
'','',11/4
'23 pssi putus',palembang,18/4/2013
'',makassar,18/4
'',gorontalo,21/4
'',kupang,6/5
'',denpasar,3/5
'',banjarmasin,2/5
'',lembata,22/4
'','kotawaringin timur',20/4
'','lampung barat',''
'','',21/4
'',denpasar,20/4
'','kotawaringin timur',21/4
'',palu,18/4/2012
'','kotawaringin timur',21/4
'','',6/4/2013
'','mamuju utara',20/4
'','tangerang selatan',21/4
'',cimahi,15/4/2013
'',gresik,20/4
'',gorontalo,''
'','',''
'',natuna,10/6/2013
'',makassar,3/5/2013
'',bandung,28/5/2013
'','',22/5/2013
'',jayapura,16/4/2013
'',sleman,''
'',denpasar,14/4
'',asahan,''
'','',23/4/2013
'','gunung kidul',''
'',subang,11/6
'',tegal,29/4
'',semarang,8/5
'','',20/5
'maret 2013 defisit',surabaya,''
89,'',22/4
'0 bulls','',''
'','',10/5
'arsenal gol','',19/5/2013
'','',13/5
dependencia,'',15/4
'','',''
'','',''
'','',16/4/2013
'','',25/5
klub,'',25/5/2013
'',surabaya,21/5/2013
'',bekasi,22/5/2013
'',bandung,6/5
'','',''
anak,'',24/5
'',baru,''
'','',''
'','',24/4
'','',''
'','',25/5/2013
'','',24/4
'',klaten,27/4
'','',''
'',bogor,''
'','',22/5/2013
'','',7/5
'',bogor,''
'',wonosobo,12/6/2013
'','',''
'','',6/5/2013
'','',7/5
'','',23/4
'','',19/4
'','halmahera barat',18/5/2013
'','',27/4
'','',''
'','',''
'','',''
'',trenggalek,2/5
'',kuningan,20/5/2013
'',manggarai,18/4
'','',12/5
'','',''
'','jakarta selatan',10/5/2013
'','',''
'','lombok tengah',''
'',surabaya,''
'','',18/4/2013
'',kupang,25/4
'',kupang,28/4
'',surabaya,''
'95 warriors','',''
'','',18/4
'','',28/4/2013
'',semarang,29/4
'',jember,23/4/2013
'','raja ampat',26/4/2013
'','',21/4/2013
'','',24/4/2013
'','',29/4
'',yogyakarta,18/5/2013
'',kediri,''
'','',''
'','',''
'','',''
'','',''
'','',''
'','',''
'','',26/5/2013
'','',''
'',denpasar,20/4
'','',4/5
'','',''
'','',''
'','',''
'','',''
'','',16/5/2013
'','',17/5/2013
'','',19/4/2013
'','sorong selatan',1/5
'','',31/12/2012
'','',18/4/2013
'','',18/4
'',pontianak,5/5/2013
'',bojonegoro,9/4/2013
'',bengkulu,25/4
'','',''
'','',23/5
'','',''
'','',''
'','',17/5
'',makassar,''
'',medan,17/5
'',manado,''
'','',21/1/2013
'',padang,17/5
'','',''
'','',26/4/2013
'',mojokerto,24/4
'',malang,''
'','',14/6/2013
'',magelang,''
'',puncak,17/4
'','kepulauan seribu',21/4/2013
'','',6/5
'','',15/4/2013
'beli jawab un',mojokerto,''
'','',28/4/2013
'',palembang,28/4
'','',''
'','',21/4/2013
'','',''
'','',21/5/2013
'',bone,11/6/2013
'',bogor,27/5/2013
'',metro,26/5/2013
'',malang,28/4/2013
'','',''
'','',6/5/2013
'',medan,6/5/2013
'','',''
'',probolinggo,3/5
'',sorong,''
'','',''
'','',''
'','',''
'','',''
'','',29/4
'','',''
'','',15/4
'','',''
'','',15/5
'','',''
'','',1/5/2013
'italia manchester city','',''
'','jakarta timur',22/5/2013
'','banda aceh',''
'',yogyakarta,24/4
30,batam,23/6
'',banjarmasin,1/5
'',surakarta,27/4
'',klaten,27/4
'',yogyakarta,7/5/2013
'','',18/4/2013
'','',15/4
'','',''
'',bulungan,''
'',lebak,12/5/2013
'',banjarmasin,29/4
'',denpasar,15-19/4/2013
'','',21/5
'','',7/5
'',cilegon,11/6/2013
'',palembang,''
'','',''
'','',''
'',medan,17/5/2013
'','',12/6/2013
'','',''
'',balikpapan,15/4/2013
'',banyumas,15/5
'',banyumas,''
'',lebak,5/5/2013
'',tangerang,''
'',tangerang,28/4/2013
'','',''
'','',''
95,'',7/5
'0 atasi hawks 11398','',''
'',padang,''
'',bogor,27/4
'',indramayu,6/5
1,'',6/5
2,'',''
'3 habis','',''
'',bengkulu,''
'','timor tengah utara',05/05/2013
'','',''
'',bengkulu,''
'','',''
'',pontianak,23/4
'','',13/5
'','gunung kidul',''
'',yogyakarta,''
'','',''
'','',16/4
'',yogyakarta,6/5
'',semarang,6/5
'',badung,''
'',yogyakarta,''
'','',''
'',tangerang,2/5
'','',15/4
'',klaten,1/5
'gara youtube','',10/6/2013
'','',''
'isaff bahas batas','',25/5
'','',26/5/2013
'',surabaya,''
'',palembang,''
'',palembang,''
'',palembang,''
'',palembang,4/5
'','',4/5
'','jakarta barat',2/5
'','',''
'','',''
'','',21/4/2013
'','',''
'','',''
'','gunung kidul',''
'','',2/5/2013
'','',22/4
'','',21/4
'','',21/4
'','',22/4
'','',7/5
'','',22/4
'','',''
'','',''
'','',15/5/2013
'',pasuruan,''
'',medan,''
'teror pbb fokus tangani mali sahel somalia','',11/9/2001
'','',''
'',brebes,''
'','',''
'','',''
'','',19/4/2013
'','',20/4
'','',''
'','',''
'','',13/5/2013
'',bandung,23/4
'','',15/4
'','',5/5/2013
'',magelang,22/5
'',situbondo,''
'','',''
'',bulungan,''
'',bogor,18/4/2013
'',indramayu,''
'',bojonegoro,29/4
heru,pekalongan,23/4
'',denpasar,30/4
heru,semarang,25/5/2013
'','',25/4/2013
'','sorong selatan',2/5/2013
'',lahat,19-25/5/2013
20,'',''
20,'',6/5
'',jayapura,1/5
'',jayapura,21/5/2013
'','',''
'',cianjur,''
'','',4/5/2013
'','',''
'','',25/4/2013
'','',15/4
'','',''
'','',''
'','',30/4
'','',''
'',surabaya,5/5
'','',24/4
'','jakarta utara',''
'','',12/5
'','',''
'','',''
'','',1/5/2013
'hayam wuruk abai lintas','jakarta pusat',21/4
'','',15/4
'','',27/4
'','',26/5
'','',5/5
'','kulon progo',''
'',semarang,''
'','',21/4/2013
'','',21/4
'','',''
'','',17/4/2013
'','',21/4
'','',''
'',baru,19/4/2013
'','',19/4/2013
'','',14/5/2013
'','',22/4
'','',22/4/2013
'','',22/4
'','',15/4
'','',''
'','',''
'','',27/4/2013
'',depok,24/4
'','',23/4
'heru raih 7851 suara kota solo',sukoharjo,''
'',jember,''
'','',17/4
'',bojonegoro,25/4
'','',''
'',cianjur,20/5
'',cianjur,20/5/2013
'impor borneo','barito kuala',7/5/2013
'','',15/5/2013
'',depok,4-12/5/2013
'','',''
'','',''
'','',''
'','',''
'','',''
'',surabaya,3/5/2013
'',makassar,24-28/4/2013
'ledak boston maraton london kawal ketat aparat','',''
'','',''
'',banyumas,25/4
'',denpasar,13/4
'','',20/4/2013
'','',29/3
'','',1/5
'',yogyakarta,''
'',badung,''
'',buleleng,26/5/2013
'',denpasar,20/4
'','',''
'','',''
'',medan,''
'',sorong,''
'','',10/6/2013
'','',''
'','',''
'','',''
'','',''
'','',''
'','',11/6/2013
'','',''
'','',1/5
'',palu,''
'',kudus,30/6/2013
'','',''
'',makassar,29/4/2013
'','',23/6/2013
'','',''
'',tangerang,18/5
'','',6/5
'','',''
'',bandung,24/4
'','',7/5
'',bandung,24/4
'','',''
'','',''
'','jakarta selatan',8/5
'','',27/4
'','',28/4
'','',29/4
'','',''
'','',28/3
'','',8/5
'','',18/4
'','',19-23/5/2013
'','',19-26/5/2013
'','',''
'','',18/4/2013
'',medan,18/4/2013
'','',18/4/2013
'','jakarta timur',14/4/2013
'p nota protes mabes tni','',''
'',denpasar,''
'','',21/4/2013
'','jakarta selatan',21/4/2013
'','',1/5
'','',''
'','',8/5
'',bandung,3/5/2013
'','',15/5/2013
'','',1/5
'','',24/4
'',gianyar,4-5/5/2013
'','',25/4/2013
'',tegal,21/4
'','',''
'','',''
'demokrat gelar konvensi','',15/4
'','',25/4
'','',21/4/2013
'',tasikmalaya,7/5/2013
'','',21/4
'','',25/4
'','',5/5
'','',15/4
'','',22/4
'','jakarta pusat',21/4
'','bandar lampung',satgas
'','',23/6/2013
'','',5/5/2013
'','',26/5/2013
'',manado,9/4/2014
'',batam,''
'',ambon,''
'',bengkulu,''
'','',18/4
'',magelang,25/4
'',yogyakarta,27/4
'','',13/5/2013
'','',20/4/2013
'','jakarta timur',''
'','',30/4/2013
'',kuningan,24/4/2013
'','',5/5
'','',16/4
'','jakarta timur',''
'',lebak,''
'','',''
'','',5/5
'','',25/4
'','',6/5
'','jakarta selatan',15/4
'','',''
'',baru,10/6/2013
'',medan,17/4/2013
'',pekalongan,29/4/2013
'','',25/4
'','',7/5
'',metro,13/4/2013
'',lubuklinggau,''
'','jakarta pusat',20/4
'',cilacap,1/5
'','jakarta pusat',20/4/2013
'','',15/5
'',surakarta,1/5
'','',18/4
'',purbalingga,''
'',banjarmasin,''
'',sleman,25/4
'',tangerang,''
'',bima,7/5/2013
'','barito selatan',27/4
'',kupang,3/5
'','',''
'','',''
'','',''
'','',''
'','mandailing natal',14/5/2013
'',batu,6/4/2013
'','',''
'',lebak,4/5/2013
'','jakarta selatan',19/5/2013
'','',''
'',malang,17/5
'','',14/4
'','',19/4
'',bandung,21/4/2013
'',semarang,22/5
'','',''
'','',16/4
'','',23/4
'',kupang,''
'','',19/4
'',semarang,30/4
'','',''
'','',''
'','',''
'','',''
'',sorong,16/4
'','',16/4/2013
'',bengkulu,24/7
'',bandung,21/4
1,bandung,''
1,bandung,''
'mp tangguh pacific caesar',surabaya,21/4/2013
'','',27/5/2013
'','',19/4/2013
'','',''
'','',''
'','',''
'','',''
'','',5/5/2013
'','',30/4/2013
'',surabaya,3/5
'',malang,29/4
'',bandung,21/4/2013
'20 positif guna kokain','',7/5
'','',15/5/2013
'',pekanbaru,''
'',yogyakarta,1/5
'',mojokerto,''
'',purbalingga,4/5/2013
'',cianjur,17/4
'',makassar,20/5/2013
'p 2013 menkeu definitf',batam,''
'','',''
'',bandung,16/6/2013
'','kutai kartanegara',31/12/2014
'','',6/5
'',depok,18/4
'tol casablanca distop','jakarta selatan',19/4/2013
'',pariaman,''
'kalimantan geser','',''
'tanah abang','',''
'',lebak,15/4
'','',''
'','',6/4/2013
sosialisasi,malang,24/5/2013
'','kotawaringin barat',22/4
'',tarakan,29/4/2013
'','',''
'cengkareng bentur harga',tangerang,12/6
'','',12/6
'',makassar,''
'',serang,22/4
'','',''
'','',5/5/2013
'','',24/4
'','',18/4/2013
'','',''
'','',''
'',yogyakarta,17/5
'','',19/4/2013
'',purwakarta,30/4
'','jakarta selatan',16/4/2013
'',kendari,20/4
'','',24/5/2013
'','',06/5/2013
'','musi rawas',3/5/2013
'','',''
'','',21/5/2013
'','',25/4
'','',18/4/2013
'','',30/4
'','jakarta pusat',24/4
'','',''
'','',20/4/2013
'','',13/5
'','',29/4
'','',2/5
'','',25/4/2013
'',kupang,29/4
'','',2/4/2013
'','batu bara',22/5/2013
'','',23/4
'','',raker
'',mojokerto,18/4/2013
'',karawang,2/5
'','',24/4/2013
'','',''
'','',20/5/2013
'','',7/5
'',banjarmasin,18/4
'','',6/5
'','',''
'','',20/5/2013
'','',29/4
'',manokwari,2/5
'','',''
'','',''
'','',''
'',ketapang,''
'',sidoarjo,''
'','',''
'',surabaya,11/6
'',pekalongan,1/1/2014
'',samarinda,''
'',madiun,6/5
'','',1/5
'',tangerang,6/5
'','',7/5
'','',''
'','',12/6
'','',5/5
'','jakarta pusat',6/5/2013
'','',6/5
'','',10/4/2014
'','',21/5
'','',10/7/2013
bali,'',15/5
'','',27/6
'',tasikmalaya,7/5
'','',14/5/2013
'',bangkalan,9/6
'','',27/4
'','',''
'','musi rawas',1/5
'','',migas
'','',''
'','',''
'','',''
'',makassar,''
'',situbondo,4/5
'',manggarai,18/4
'',batam,''
'','',''
'',malang,''
'','',18/4
'','',''
'','',''
'','',26-27/4/2013
'','',''
'','',''
'','',''
'',semarang,1/5
'',manado,15/5/2013
'','',''
'',bantul,''
'','',16/4
'','',2/5/2013
'','',28/4/2013
'',bandung,1/8/2013
'',bandung,1/8/2013
'',bandung,1/8/2013
'','',25/04
'',metro,24/5/2013
'','',''
'','',29/4
'','',29/4
'',bangka,2/5
'','tanjung jabung barat',9/5
'','',30/4
'','',16/4
'',bandung,6/5
'','',6/5
'reza aref batal','',14/6/2013
'',cirebon,7/5
'',bandung,23/6
'',baru,5/5/2013
'','',''
'','',6/5/2013
'','',6/5/2013
'','',5/5/2013
'',kupang,23/5/2013
'',semarang,26/5
'',magetan,24/4
'',sabang,15/5
'',malang,''
'','',''
'','',16/5
'','',25/5
'','',''
'','',''
'lewati angka','jakarta pusat',20/4/2013
'',yogyakarta,27/4
'',pekanbaru,24/4
'',yogyakarta,''
'','',26/4
ktp,bantul,8/5
'',bekasi,''
'','biak numfor',21--31/5/2013
'','halmahera barat',4/5
'',karawang,20/4
'',minahasa,25/9
'',pasuruan,21/4
'',pekalongan,''
'',bekasi,''
'',bekasi,''
'',bekasi,''
kosan,malang,''
'',padang,''
'putus sekolah',padang,''
'',padang,''
'',semarang,''
'','',13/6
'','jakarta selatan',6/5
'',denpasar,20/4
'','',''
'','belitung timur',22/4
'','belitung timur',15/5
'','',24/4
'',gorontalo,''
'',cirebon,4/5
'',jambi,2/5
'',baru,15/5
'',banjarmasin,6/5
'',surabaya,17/4
'',manado,''
'','jakarta pusat',4/5
'','',10/5
'','',16/4
'',tasikmalaya,27/5/2013
'','',''
'',lebak,27/4
'','',4/5/2013
'','',''
'','',29/4
'','',15/4
'',palembang,''
'',puncak,''
'',lhokseumawe,25/5/2013
'',surakarta,23/4
'',malang,28/4
'',cilacap,20/4
'','',14/4
'',samarinda,18/4/2013
'','kutai kartanegara',20/4/2013
'',samarinda,23/4/2013
'',puncak,''
'',puncak,''
'',klungkung,25/5
'','',''
'',poso,19/4/2013
'',puncak,21/4
'','',''
'','',''
'',buleleng,22/5
'',pontianak,rakornas
'',bandung,6/5
'',palopo,10/6/2013
'',pekanbaru,1/5
'',pekanbaru,''
'','',23/4/2013
'','',''
'','',''
'','',30/4/2013
'','',23/5/2013
'',subang,21/5
'','',''
'','',29/4
'',malang,24/4/2013
'',pekanbaru,15/4
'',bogor,15/4
'','',14/4
'','',26/7
'','',''
'','jakarta barat',4/5
'',semarang,22/5/2013
'',denpasar,15/5
'','',5/5/2013
'','',''
'','',3d
'',yogyakarta,''
'','',10/5
'solar ginseng antikanker',surabaya,''
'','',2/5
'',palembang,13-20/5/2013
'',malang,''
'','',''
'',cianjur,2/5
'','raja ampat',3/5/2013
'',bogor,22/4
'',sorong,30/4/2013
'','',15/5/2013
'','',''
'','',''
'','',4/5
'','',22/11/2012
'','',1/5
'','raja ampat',21/5/2013
'','',''
'','raja ampat',16/5/2013
'','jakarta selatan',18/4/2013
'','jakarta barat',27/5/2013
'','',5/5/2013
'',surabaya,13/5/2013
'',bogor,13/5
'','',25/4
'','',7/5
'','jakarta selatan',13/5
'',bandung,7/5
'','',18/4
'',medan,24/4
'','',13/5
'','kepulauan aru',24/4/2013
'','jakarta pusat',2/5
'','',17/5
'','',migas
'','',''
'','',''
'',pontianak,''
'',yogyakarta,6/5/2013
'','',''
'','',''
'',denpasar,15/5
'','',''
'','',3/5
'',puncak,5/2/2001
'',mimika,1/5
'',yogyakarta,''
'','raja ampat',18/5
'','',''
'','',''
'','',25/5
'',yogyakarta,14/5
'','',24/4
'',pekanbaru,1/1/2013
'','',16/4
'','',26/5
'',bandung,15/4
'','',24/4
'','',19/4
'','',20/5
'','',25/5
'',banjarmasin,29/4
'','palangka raya',28/4
'','',''
'','',28/4
'','',''
'','',21/4
'','',13/6
'','',''
'','',''
'','',14/4
'',malang,25/5
'','',''
'','',''
'','',28/4
'','',''
'','',''
'','',24/4
'','',''
'','',16/4
'','',20/5
'',baru,21/4
'','palangka raya',28/4
'','',29/4
'','',''
'',batu,2/5
'',madiun,25/4
'','',''
'','',''
'','luwu utara',14/4
'',gresik,''
'','',''
'','',20/4/2013
'','',19/4/2013
11,'',18/4/2013
'','maluku tenggara',19/4
'',bulukumba,''
'',pontianak,6/5
'',padang,''
'','',21/5/2013
'','',31/12/2012
'','',29/4
'',yogyakarta,6/5
'',baru,20/4
'',kupang,20/4
'','jakarta utara',''
'',surabaya,7/5/2013
'','',''
'','tangerang selatan',''
'',ngawi,19/4
'','',12/4
'','',5/5
'','',''
'','',7/5/2013
'','',5/4
'ktp pilu 2014 putus','',''
'','',''
'',tegal,7/5
'','',15/5
'','',14/4
'',padang,''
'',batu,''
'',bogor,''
'','',26/5/2013
'tempe kena dampak bbm',bojonegoro,''
'','',''
'','',''
'','',19/5/2013
'','jakarta selatan',24/5/2013
'',palembang,28/5
'',lebak,''
'',bojonegoro,23/5
'',gorontalo,20/4/2013
'','',''
'',banjarnegara,21/4/2013
'',banjarnegara,19/4
'',banjarnegara,20/4
'',banjarnegara,20/4
'','kutai kartanegara',''
'',surabaya,''
'','',15/4
'',bojonegoro,29/4/2013
'',yogyakarta,19/4
'',surakarta,27/4/2013
'','',''
'',langkat,13/5
'','',''
'',bogor,18/4
'',nunukan,''
'','',26/4
'',medan,''
'',tangerang,''
'','',16/5/2013
'','',12/4/2013
'','',''
'',bekasi,28/4
'','',25/4
'','',1/5
'','',''
'',denpasar,15/4
'','jakarta selatan',23/4
'','',15/5/2013
'',bogor,27/5/2013
'','',''
'','',15/5
'','',25/4/2013
'','',''
'',medan,29/4/2013
'borussia dortmund ricuh','',''
'','',''
'','',''
'',brebes,24/4
'',bondowoso,5/5
'',bondowoso,''
'','',18/5/2013
'','',17/4/2013
'','',''
'',medan,27/4
1,'',''
'2 habis','',''
'','',''
'','',22/4
'','',10/5/2013
'',surabaya,''
'',bogor,''
'',denpasar,13/4/2013
'','',15/4
'',kupang,15/4
'','hulu sungai tengah',18/4
'','',23/4
'',yogyakarta,''
'','',''
'',malang,8/5/2013
'',medan,15/4
'',yogyakarta,22/6/2013
'','',''
'','',15/4
'',sukabumi,5/5
'','',25/4
'','jakarta timur',''
'',samarinda,25/4
'','',''
'','',6/5
'',tangerang,7/5
'',lebak,4/5
'',bandung,15/6/2013
'',banjarmasin,18/4
'','',''
'','timor tengah utara',27/4/2013
'',bandung,15/5
'',padang,''
'','jakarta selatan',19/4
'','',''
'','',20/4/2013
'',cimahi,29/4
'','',''
'','',30/4
'','',25/4
'','jakarta timur',15/5
'','jakarta selatan',6/5
'',tulungagung,''
'',pekanbaru,''
'','',1/5/2013
'',surakarta,23/4
'',palu,''
'',palembang,1/6/2013
'',denpasar,''
'',bangka,''
'',sumedang,''
'','serdang bedagai',16/4/2013
'',baru,''
'',bekasi,12/6
'',bandung,17/5/2013
'',yogyakarta,30/5/2013
'',palembang,22-25/12/1928
'',bekasi,25/4/2013
'','',21/4
'','',8/5/2013
'',yogyakarta,4/5
'','',29/4/2013
'','',''
'',temanggung,25/5
'','',22/4/2013
'','',''
'','',23/5
'','',28/4
'',tangerang,6/5/2013
'',tangerang,''
'',padang,''
'kroasia tembus 100 dolar as','',''
'',surabaya,''
'',baru,''
'','jakarta selatan',1/4
'','aceh utara',25/5/2013
'','',''
'','',17/5/2013
'','',''
'','',25/4
'',depok,7/05/2013
'','aceh tamiang',1/5
'','',15/4
'','',''
'','',20/5/2013
'',jayapura,''
'','jakarta selatan',2/4/2013
'','',''
'','kutai timur',14/4
'',baru,1/5
'',kupang,1/5
'','',''
'',sukabumi,30/4
'','',''
'',surabaya,''
